Tabela;Campo;Elemento dados;Tipo dados;Compri;Casas decimais;Descrição Breve;Grupo;unity_catalog_path;business_name;table_description
KNA1;LOCCO;;STRING;;;Internal location code for the business partner.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Location Code;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;LOEVM;;STRING;;;General deletion flag for the business partner master record.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Deletion Flag;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;LZONE;;STRING;;;Transportation zone of the customer address. Used for route/freight determination.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Transportation Zone;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;MANDT;;STRING;;;SAP client (mandant) code. Partition key for all SAP tables. Always '100' for this dataset.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Client;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;MCOD1;;STRING;;;Matchcode / search key field 1 for the business partner.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Mcod1;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;MCOD2;;STRING;;;Matchcode / search key field 2 for the business partner.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Mcod2;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;MCOD3;;STRING;;;Matchcode / search key field 3 for the business partner.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Mcod3;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;MILVE;;STRING;;;Military partner indicator.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Ind: Military;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;MONTH;;INT;;;Partition month (integer). Part of the Delta Lake partition scheme: YEAR/MONTH/DAY.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Month;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;NAME1;;STRING;;;Primary name of the customer/business partner (line 1 of 4).;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Customer Name;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;NAME2;;STRING;;;Secondary name line. Often used for trade name or complementary name.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Customer Name 2;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;NAME3;;STRING;;;Third name line.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Customer Name 3;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;NAME4;;STRING;;;Fourth name line.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Customer Name 4;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;NIELS;;STRING;;;SAP technical field (NIELS). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Niels;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;NODEL;;STRING;;;SAP technical field (NODEL). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Nodel;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;OIDRC;;STRING;;;Oil industry: driver/operator code for the transport vehicle.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Oil: Driver Code;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;OID_POREQD;;STRING;;;SAP technical field (OID_POREQD). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Oid Poreqd;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;OIPBL;;STRING;;;Oil industry: pipeline balance reconciliation field.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Oil: Pipeline Bal;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;ORT01;;STRING;;;City of the business partner's address.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;City;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;ORT02;;STRING;;;District or municipality within the city.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;District;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;PERIV;;STRING;;;Fiscal year variant controlling the financial calendar for this customer.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Fiscal Year Variant;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;PFACH;;STRING;;;PO Box number for postal delivery.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;PO Box;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;PFORT;;STRING;;;City for the PO Box address.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;PO Box City;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;PMT_OFFICE;;STRING;;;SAP technical field (PMT_OFFICE). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Pmt Office;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;PSOFG;;STRING;;;Partner bank group for payment processing.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Partner Bank Group;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;PSOHS;;STRING;;;Bank account number in the partner bank structure.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Bank Account Number;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;PSOIS;;STRING;;;International Bank Account Number (IBAN).;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;IBAN;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;PSON1;;STRING;;;Contact person name field 1.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Pson1;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;PSON2;;STRING;;;Contact person name field 2.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Pson2;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;PSON3;;STRING;;;Contact person name field 3.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Pson3;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;PSOO1;;STRING;;;Contact person organizational field 1.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Psoo1;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;PSOO2;;STRING;;;Contact person organizational field 2.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Psoo2;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;PSOO3;;STRING;;;Contact person organizational field 3.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Psoo3;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;PSOO4;;STRING;;;Contact person organizational field 4.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Psoo4;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;PSOO5;;STRING;;;Contact person organizational field 5.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Psoo5;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;PSOST;;STRING;;;SAP technical field (PSOST). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Psost;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;PSOTL;;STRING;;;SAP technical field (PSOTL). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Psotl;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;PSOVN;;STRING;;;SAP technical field (PSOVN). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Psovn;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;PSTL2;;STRING;;;Postal code for PO Box address.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;PO Box Postal Code;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;PSTLZ;;STRING;;;Postal/ZIP code of the business partner's address.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Postal Code;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;REGIO;;STRING;;;State or region code within the country (e.g. SP, RJ for Brazilian states).;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;State / Region;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;RES_CNTRY;;STRING;;;SAP technical field (RES_CNTRY). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Res Cntry;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;RG;;STRING;;;Brazilian individual identification document (Registro Geral) number.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;RG Document Number;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;RGDATE;;STRING;;;SAP technical field (RGDATE). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Rgdate;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;RIC;;STRING;;;Brazilian individual taxpayer identification (Cadastro de Pessoas Fisicas) number.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;CPF Number;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;RNE;;STRING;;;SAP technical field (RNE). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Rne;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;RNEDATE;;STRING;;;SAP technical field (RNEDATE). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Rnedate;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;RPMKR;;STRING;;;Regional market indicator for the business partner.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Regional Market;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;SORTL;;STRING;;;Short search term / sort field for the business partner (max 10 chars).;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Search Term;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;SPERR;;STRING;;;Central block indicator for orders. Non-empty blocks all order creation.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Central Order Block;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;SPERZ;;STRING;;;SAP technical field (SPERZ). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Sperz;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;SPRAS;;STRING;;;Language key for text fields (e.g. P=Portuguese, E=English, D=German).;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Language;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;STCD1;;STRING;;;Tax registration number 1. For Brazil: CNPJ or CPF number.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Tax Number 1;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;STCD2;;STRING;;;Tax registration number 2. For Brazil: State tax registration (IE).;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Tax Number 2;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;STCD3;;STRING;;;Tax registration number 3. Additional tax identifier.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Tax Number 3;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;STCD4;;STRING;;;Tax registration number 4. Additional tax identifier.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Tax Number 4;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;STCD5;;STRING;;;Tax registration number 5. Additional tax identifier.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Tax Number 5;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;STCDT;;STRING;;;SAP technical field (STCDT). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Stcdt;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;STCEG;;STRING;;;VAT/GST registration number of the business partner.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;VAT Registration No;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;STKZA;;STRING;;;SAP technical field (STKZA). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Stkza;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;STKZN;;STRING;;;SAP technical field (STKZN). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Stkzn;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;STKZU;;STRING;;;SAP technical field (STKZU). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Stkzu;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
KNA1;STRAS;;STRING;;;Street name and number of the business partner's address.;;prd_o2c.db_prep_o2c_sap_rp0.tb_kna1;Street Address;Customer Master General Data (SD/FI). One record per customer. Contains address, tax IDs, and general classification data.
